rating,restaurant_id,review,timestamp,user_id,user_name
,TAy9-OIzjhSNglJqeaqEIQ,"This place does fast, hot, standard, consistently good Chinese food. I enjoyed the Orange Chicken and the General Tso's Chicken.

Sometimes the phone lines...",2020-05-17 14:11:54,qeh5wsM28-0LtxCzG_V9VQ,John C.
,QmbWxZIbGUnr7kAQOr21JQ,"This is your basic hole in the wall strip mall Chinese takeout joint. It was very fast. We walked in ordered our food, shrimp with broccoli combo with...",2020-09-03 19:59:59,j08_Upv3sN3wmuCrHp0Prg,Corey H.
,lWBtDmTeGxYl7MG7g-sbZQ,Are you craving something more than just your regular go-to's? Need curbside and local - well consider The Naughty Creek. It's centrally located between our...,2020-08-22 12:43:53,o96xXUJXPjb5-6B1MqLqYg,Rebekah L.
,odjEle-mych5tgUHvIizgA,"We went there for lunch today. I had the lamb chops plate and my wife had the Summer Odyssey (today's special). The staff was very friendly, they...",2020-08-22 15:19:54,ZYLf2qQInmTJ4Fz41cKvsg,Thomas W.
,5GogNgV1aGJkPhL2I5Sphw,Excellent food and great catering service. Everyone I worked with to put together a catering order (boxed lunches) was wonderful and made it super easy to...,2020-09-22 12:41:36,hFIeYcOq7aXuM_UNnSx7fQ,Carolyn B.
,T6rdGViIa39dxEKWA4b8OQ,"This was so delicious. I waited so long until my brain yearned for fresh made, hand pulled noodle. This is the only place I've been that actually has their...",2020-08-06 18:04:58,k2lHZN8uJ84SrD2z85rcWA,Lidiya L.
,SoHKaxVoQ23H-n-Ed0E2mw,We ordered delivery from Magic Noodle for the first time and it was a-mazing! We ordered several dishes and ate family style so we could all taste...,2020-10-20 08:53:02,zaC1qe1mDopUjE8LEn2NKg,Keely M.
,SVPGt_mBWCjlgvV7kCg4vQ,I could eat here everyday. Literally everything here is amazing but I love the garlic chicken fried noodles and wonton in chili sauce. They are still open...,2020-10-05 13:39:17,CNZqZxWZ-hcXxm7PLM5hzA,Kristi K.
,wfWdEWaLSwKQH4hv8QQzjw,"The line in front of this is 100% justified and you'd be a fool to not recognize the lunch special as one of the best prices for value and portion. 

I'm...",2020-03-21 10:18:38,5V4uQMAjTF6vGOm9GsBi9Q,Manu P.
,GLBdBunuPfe4O4TMa4KK2g,"In terms of value/pricing, this is outstanding. It is definitely mass market sushi -- you can just barely taste the fish (salmon better than tuna in this...",2020-10-16 13:36:38,f4UKg8POi8jCmwaUIIqGxA,Alik W.
,zh9L1q53KHGi2XiKAjJkLw,"As an out of town we looking for sushi, this place came up and it was decent for lunch but odd. Not to their fault. The lunch special was delicious and...",2020-02-27 17:15:23,AM8T22vnwxrDqeGmWMRLdg,Alexis B.
,exs_QJ5mqA92cY-QOFL-gw,"I had been craving some fast-casual middle eastern food (yes, I was) and got very excited when I realized Naf Naf was nearby last time I was up near...",2020-10-06 10:23:30,C2n878JARw3oFV-_bIxGQQ,David M.
,ymcODxSXt-Ei1vDWRChAFA,I love their chicken shwarma bowls. I can make it healthy or carb heavy depending on how I'm feeling that day. I'm always happy with what  ever I end up...,2020-07-27 12:04:22,3NX-ybpkq7sMKCCO7o_nmw,Hnou V.
,nebYCFG4R4eAzWdYIedNTw,"Excellent and authentic middle eastern street food with wonderful quality and flavors.  If you want fresh vegetables, great schwarma and falafel, it is a...",2020-10-02 11:07:37,4z15MyoqZb7AIh8EQUUTBQ,Randy C.
,wAY_8FQrywG0B3v51jKFnQ,"#stayathome but lunch supporting local businesses and delivery drivers, Yes please.
Healthcare worker just bored of eating everything home cooked. Decided...",2020-04-02 12:06:32,uFxWkKj8jOBGOx7Fj7XhkQ,Chelsea R.
,SLqb9yJgiNn5m3atooabOg,India palace is my go to Indian place in uptown. They have a great lunch buffet that has many different dishes and is always super tasty. They also have...,2020-06-13 00:44:56,ftaFFF1-9md-nhm7QqhfrQ,Jack G.
,fcRQB3ePZMYNqqbucj2iYw,"I was very pleasantly surprised by this place! My SO and I have been pretty disappointed by the Indian food around Minneapolis, so we were very cautious and...",2020-10-11 13:49:18,Cz_I-lkHk4wBQx7i3UN04A,Anila Y.
,HNIqRBSEli4F2audMDV-tA,So lovely & yummy! Ate outside for a 6pm dinner res (during COVID times) with husband & baby in a high chair. Baby ate all three of the veggie empanadas....,2020-09-15 19:23:43,V8v2Kahr8hz4VyukYNZKyQ,India N.
,PMQQ3svbIdcdx3rmCxLaEA,Can't believe it has taken me this long to try this place. I was sad to hear that Hector Ruiz's otherCosta Blanca closed post covid so wanted to see what...,2020-09-14 16:58:19,GUo0BSvV5cy6p4rcmoa9xQ,Rose M.
,-vztjZcx3ApFbVlMocBM5g,"The churros are freshly made and differently made shape. No long sticks, looked more like fat bean pods. The sugar was light and there seems to be more than...",2020-05-08 21:54:41,X8OuVReTwAsyowWQd_vU6A,Soapysantanaful ..
,mvUTtml_R6czHguNKngQVQ,1029 always has fun lively atmosphere and wonderful staff. It obviously has slowed down since COVID but still enjoy sitting on the patio. The wings and...,2020-10-18 15:49:57,3h3cYl0s2hBrh7Dgx3OVlw,DaMarcus Z.
,An0LvzGeA_02wHfX_Cp5yA,"This is my favorite dive bar in the Twin Cities, hands down. We would go here all the time pre-Covid. Such a fun, welcoming vibe. Everyone singing along to...",2020-07-07 11:43:54,a4kfGZfw3N3HyNMGzSKUAw,Jules L.
,fJBWU_XZjlGl0HyiLjXvCg,Great outdoor seating and the Connecticut Lobster Roll is amazing! Feels very safe during Covid.,2020-09-16 02:13:10,pFbLfrpyLLu9G7M4WKpxHw,Ginger L.
,2JI7s-DmF5KyZoy9KDpuSQ,Too bad it closed. Stopped by and it was cleared out.  Really liked this place.  Not sure how to issue this information without reviewing it.   Normally a 4...,2020-10-17 14:33:23,fTU0oU6hZR6gPS0MIjFc_w,Steve S.
,E-hL4-VCVp6TIbo7eO7dHA,The flavors seemed decent but I totally misjudged the spice level! they scale it from 1 to 10 and ask you which one. I said I can't handle spicy and chose...,2019-06-05 12:11:06,ybt7rx15lQ5h46WrD0m0Eg,Susan L.
,WWs5QRZOmBPLTPrv4x13IA,"I love this place and it is very authentic Thai, which is bit hard to believe in a middle of US.  

First time I ordered the lunch special with two items...",2018-04-27 16:10:03,mVA4IeYyVKPUWRrN5oplMA,Nat W.
,cGmdxvgYOjKF9-skVs6T9w,This eleventh review is for their Family Meal Plan takeout during the Covid shutdown. I am sure lots of people are waiting in anticipation for their new...,2020-04-26 21:20:08,lDqqpTQd_S-hd9nrSmRmvA,Julie T.
,qPKBuV2fS_QlEz7smusJfg,"Had a wonderful experience tonight with curbside delivery! Thank you to everyone at Fhima! A treat to place an order with a person, thanks to Anna for her...",2020-08-07 18:11:17,yzAa7u3G-PodsB0zVgJWGQ,Shelly H.
,zA7TkMI5AyldNeXioNS41w,"This is a hidden gem at a location that one would think would make it impossible to be hidden. 

But it's great. Cocktails are an experience. Food is plain...",2020-10-17 13:42:35,U2Amwld-MN6CKtqeyxgUQA,Cole M.
,9NMNcETphJLYINSKIhkASA,"We came here for a celebratory dinner and were not disappointed by the service, atmosphere, drinks, or food! Everything about our first experience at...",2020-10-17 13:33:19,Y1Gw-UPOODsXNSaF3Xu5WA,Haley S.
,5D4Vr1-ZKzWfWloMQ-OsCg,I'm going to pass on the reality that Minneapolis is getting killed on the food scene because of COVID-19 and the government restrictions that punish...,2020-09-03 18:39:34,sPr1UvSNDs89VYdA_bpLRQ,Scott F.
,OXbjgkqN-zbQQynhXl6lig,"This was my second time at Manny's and even though it was the second day they've been open since COVID-19, they didn't miss a beat! While they didn't have...",2020-06-13 18:38:39,DRkC8jenXUo_xWtFW6qE7A,Reuben V.
,AwSzuLpOGtT9WoTJcJ95aw,Yesterday I was talking to my cousin's best friend and mentioned how I wanted a good steak. He said well Manny's is the best you'll find here in MN. I...,2020-10-12 10:36:44,lVzlyc933_9uO3-gZiCtiA,Ben M.
,LFTsxqvhLmuujWSo36hElg,I've been needing Vietnamese delivery to carry me through these socially distanced days. I was excited to see Pho Mai show up on Yelp and Grubhub as a new...,2020-08-05 14:03:08,hcJzh-FFDEfYKGpyM0TpZA,Kara D.
,0yEvCwXCM_X2R9gnhBLWxw,Tried a new Pho place and LOVED it.  Pho Mai is now our go to.  We ordered carry out and everything was ready so fast!  They package all the raw ingredients...,2020-10-18 15:34:49,_Icy4VmFgWicIdnTPaUerQ,Vicki L.
,pU4C8gmX9mdcvaEbx4rEjw,This new found gem will become part of our take out rotation!! We started with the egg rolls and they did not disappoint! Peter serves them with an amazing...,2020-06-10 17:50:35,nw1J0PhUV9hHG0iyyLkhQQ,Angelena G.
,eP_dxcrBUqjnkI_Z2PxtQQ,"It takes a little extra planning to arrange a Curry Diva date, but entirely worth it. You need to make reservations and bring cash or a checkbook. Bring an...",2020-02-29 09:44:27,yhTbAHC_T6w2Jqzm-JbTvA,Patti K.
,H2r9UwKf6MOYypRLU-XZUg,"Ok this is how I would describe the vibe here: Imagine you are 10 years old, coming home after school, and for some reason your parents couldn't come to...",2019-07-18 18:13:37,Om7bgRsxeJonwfho1yPxDA,Hansi D.
,0vaWjkJ_VoaUy59uWycKxA,Heather is the cook for this Sri Lankan pop - up diner. She cares about quality ingredients. When you eat with her you are getting a fresh organic home...,2019-08-17 20:15:40,2JK8XEdJ482ILjtzkqeYYg,Chelsea M.
,pZy6I3BW9IOfPC_W0X3BeA,"This place serves the greatest garlic dip in the world with the chicken kebab meal. I could eat it plain. The tabouleh was  also 10/10, and the chicken...",2020-06-26 16:44:04,CvBLYOCveCmEkiTYsm-v-g,Doug C.
,1f1C9A0OqX0g80Vi6uDDQQ,I needed a late lunch that wouldn't be too filling as I had a dinner I needed to attend later that night.  Trieste Cafe's reviews were so overwhelmingly...,2020-01-24 14:13:29,PQfGmMcYjE295iztakfoyg,Mike W.
,qoCejLH2_iBx9gkvcqdwiA,"Super solid and great food!  There is not much space inside for eating.  When entering, the line forms to the left and through the narrow hall.  While...",2020-02-13 11:30:40,7TkojMG64NyzCcc1scJkfw,Ryan C.
,pylVjo4VRf5AVvQ9peDkrA,"Dinner was really good and service (Irman) was awesome.  The only thing I was bummed about was a limited menu.  Which is completely understandable however,...",2020-08-15 08:32:34,Sotcoa8QSjhr3M_V347BfA,Terri W.
,IjCZZdR5YqNr6pFasYkbng,"I wanted it to wow me, but I feel like it was way overpriced for what you got. They have a limited menu for now and I can't blame them for that, but they...",2020-10-09 15:08:50,mpA_MUVXL7gutzrOh7KdHA,Andrea P.
,6zarUniQi7Q_6S5rkJjt-w,"This place is awesome!!! I have been wanting to hit the minneapolis supper club scene for a while and finally getting to Monte Carlo was a good start. 

The...",2020-03-08 20:11:10,E3kfsZ4bvk1xqX7iPT9GPg,Samantha S.
,AvPDGYe8azL5xujtIsPZig,We went downtown for some entertainment before Covid and we were meeting friends.  We decided to meet here for a cocktail and something to eat.  We thought...,2020-08-22 06:40:54,Kxr2DuTnGnsrftFcl-mu_g,Jim L.
,TrR-ziPL8o_ACQ69TFi6kA,"I was doing some work in the area for a couple of weeks and happened upon Kieran's. The food was excellent, the atmosphere was great, and the service was...",2020-06-07 20:13:47,ND3e9XceJavmhV27_Ogegg,Chad G.
,2MMeTrLLA_1LjH8QnnFdbw,I love a good irish bar and this place really delivers on classic irish bar atmosphere. We wanted a quick snack but not dinner so we ordered the wings. We...,2019-11-11 08:48:30,MrV_Dvo6BxpX-KnuiDoYnQ,Maggie F.
,vQGQbJcIPvIxjma8F4Z4Ig,"Hop21 is SO fun! I've brought serious table tennis players and total n00bs here, and they've all had a blast.

It's located under Crooked Pint Alehouse...",2019-04-15 13:22:59,hcJzh-FFDEfYKGpyM0TpZA,Kara D.
,2PTS8vhAa-szp6N-bXFB9g,"A friend of mine recommended that I stop by Hop21 while in Minneapolis.

Interior = Spacious and clean. 
The Service = The bar tenders and the owner are...",2018-07-06 18:04:16,5m1aLirY4KIlU8ZpLqo2QA,Ken A.
,bUoFUkjUau8tKPNop1QZZw,I was at this place almost an year back with my wife and her friend. We were looking for a place to chill out a Friday night and ran into this place without...,2018-12-29 15:35:49,IKW85LYmzOYQiExzcLfclw,Karthikeyan R.
,UkYU_TxQe62Se8KdX_TaCg,Excellent excellent Kerala food which is apparently a rarity in the TC. Portions are more than good plentiful with family style being encouraged. Among the...,2019-10-16 08:08:51,X9LMehjM4BlGbE-AAuJDoA,Wes B.
,PK-ksoVFOcRByU8H1nM6ag,"This place is more of a 3.5 star than a 4, but I will round up since 3 feels too low. I have been here a couple of times, but think I just had the...",2019-12-04 17:44:48,Cz_I-lkHk4wBQx7i3UN04A,Anila Y.
,gidYmYtkkHqzAztRTuMzjw,"4 years in the Twin Cities and a visit to this place was always like a plane made to sit on the runway but never took off. Finally it did, yesterday. The...",2019-01-13 16:06:12,IKW85LYmzOYQiExzcLfclw,Karthikeyan R.
,LjMBMD5UNwYUd9bVZIL0hg,"Awesome service. Ordered online to pick up and they were ready when we got there a little early. 
Ordered the Lemongrass chicken & Curried mock duck
Both...",2020-09-26 13:06:59,OH1yXWq2R7c4Q42awcSNOw,Pa V.
,KKTvwlLkBr6R-3JANjpRXw,"SO GOOD. 

I was beyond happy to find this place on doordash. I've had it twice now, and it's going to become a favorite. 

The sandwiches are massive and...",2020-09-11 11:23:58,MrYWvqA4cb4tKdFdAf940A,Lucy N.
,2PxGPKaUb-DzRjPd0smzcQ,"IT'S BACK BABY.

The memories literally flooded my mouth as I took a bite out of the Special style banh mi. Or that was just drool. Either way - memories...",2020-02-06 13:34:14,XUhmgUzVTesVF6gkclEx3g,Jenny L.
,tbkupipM32EdRbOUYVlktg,"We visited here during COVID. Making a reservation online was very easy. Service was phenomenal - kind, prompt, personable. The food was also incredible. We...",2020-10-18 17:42:28,c8L2ix2TOUlHOpsJgGZakQ,Katrina M.
,CcHNN5wA8KaLwJN_vSRTXg,"Went here with my family for a late lunch, and we all loved our food! Drinks were great too and service was wonderful, especially during the pandemic.",2020-10-10 19:48:33,fk7H2MCxo5H1Tn5xp9robA,Amelia M.
,kkIS5KQMy9ZWHTwAccztLQ,Service was phenomenal. Everything else was good. A solid place to grab a beer sampler and some decent bar food. Fish taco was probably the best food I...,2020-08-05 07:51:49,YHhyaC_QyLp68Q83-D5qrg,B C.
,sjJMgAANmcPHIxlEbxB60A,"After being here 3 or 4 times, this is a very solid 4 star place. The korean beef pizza is still something I would HIGHLY recommend, but the pizzas are just...",2020-08-29 02:00:58,YHhyaC_QyLp68Q83-D5qrg,B C.
,9w1_-eTDiZdi7IhR6Ju7Zg,"Love love love their Bahn Mi pizza...one of the better pizzas I've ever had had, and in addition to being oh so delicious, I am 98% sure there's no dairy in...",2020-07-13 15:14:18,opdbggrufvUGH8gP9wHL8w,Brian S.
,OjhaiXMu54vWqLS50f32Cg,"I've been here a few times for food and drinks, but their awesome service and the high quality of food I ordered from delivery (not sure if this option will...",2020-03-29 20:46:57,lQ_SX0-vHUSLRc2rMKwN7g,A. P.
,ziu3h9RGcNyjfCnVOysjVQ,"The Fu Chicken with rice is fantastic!  The side of duck was quite good as well.
This location is in the North Loop Food Galley across the patio from...",2020-08-15 13:50:53,7hy0EechRribZiNgHr-WxQ,Trent H.
,V88kO0Tn87mLS09xJydi3w,Great food and a great environment! Even during the pandemic it's a magnificent place to get a quick bite to eat!,2020-08-05 09:57:31,yXVZ6pY4Prq3nHUkzOjxQA,Bruce A.
,GdA6Skb9GxvsqDKrYyft9Q,"Zakia Deli is one of the true gems of NE Minneapolis.  Hiding in plain sight in an industrial part time of town, Zakia serves up the best Lebanese Food in...",2020-05-27 16:49:30,i774L-cE0yuYIgds7DrdYg,Michael L.
,vGME5uSDYQZFeAqqhoe9VQ,"Delicious food at this family operation.  We stopped here for meatloaf, burguhl, baba ganoush.  All very excellent!",2020-08-11 19:18:11,fypT8K5lWcTiZHPCLKP50A,Tung P.
,Cc-YlpIOkjekFhXW2-napQ,I'm always so grateful for vegan options - HTC has many!! Falafel Plate was great. The falafel patties are a great way to prepare this food!! Love that!...,2020-09-26 18:53:16,6kkqfNfgFDbgdnemo1uNIg,Leonore L.
,aHyXjzoseZcHq1ZoSHgbVQ,Absolutely delicious vegan and vegetarian food. It's a eclectic hole in the wall that offers one of the largest vegan and vegetarian options I've seen! As...,2020-01-13 16:53:25,PtfZ9QTI7hq9qsJAXBm2Ow,Maya S.
,kBldvO79_J1ZDLrbrxdhoQ,"I will never return here. I am sorry your ""system"" sucks and confuses your customers which in turn makes all your employees ornery, which in turn causes...",2020-01-31 18:25:52,Cz_I-lkHk4wBQx7i3UN04A,Anila Y.
,ERGO319lxStD-dbhjB3eWw,"Excellent family run and owned restaurant with owners that are invested in this community.  And the food is on point from the tacos, shrimp empanadas,...",2020-07-19 19:31:04,25J4fZrlgBUOupDBC5sbpA,Jessica A.
,SB04Al99lTfVNCbvPCLqBw,"I had a great dinner here. I dined outside. I ordered a shrimp taco and fish taco. Both were delicious, colorful and fresh. The server was friendly. I would...",2020-09-16 17:23:11,yhBd2pgzOdNKzu0YUe42dQ,Jennifer S.
,gTUd_h_oqg_7z0HTNj5Gxg,Very tasty tacos in a hidden location. It has a rustic but yet enjoyable vibe. Everything from the paint to the chairs makes  the environment feel very...,2019-10-21 22:36:22,dHpwnlXhOZNmvhbLOFLISA,Kolade B.
,x01Yx4CXX8CtgBm1Nuk2rA,"I've had this place on my list FOREVER and finally went here for Sunday brunch. Everything was so delicious, the service was kind and prompt, and the...",2020-01-05 10:04:36,6UH_-J9CEjY4Zl3vgPvKCw,Lauren G.
,pkxO86vNncr5i8iD6vwpEg,"Just delicious! We got the Aborrajado and Lunch Americano with pulled pork, yuca fries and sweet plantains. 

Both dishes were perfectly sweet, savory,...",2019-08-08 12:30:57,Snb_TYLgw6aRa1s3CgAxRw,Kathy M.
,XipC8NTT_RHspJvCNMll_g,"This review is for the food truck, not the restaurant. The food truck cuisine was filling and satisfying, though in my opinion a bit bland on overall flavor...",2019-03-20 03:00:29,kbyxFChwMzukTasy9lRHTA,Kevin B.
,hdahNPJuJqHRT_tlXT54GA,Last night was my first time going here and I just went for drinks and the live music on their beautiful patio. It was a great night and overall friendly...,2020-08-14 15:39:12,t-lDR_YwxJ3ZPb5P2YKpKA,Tiffany K.
,DF6VJiVCiGY4LZMhRS0l7g,"Updating review. Although the restaurants at Graze are generally good - especially MidNord and Soul Bowl - the actual management of property is ""okay"". They...",2020-10-18 09:55:12,6pAXrYd5BHGWZPTK0JaR5g,Steve S.
,jQL52-KZtra2Ojn8pFg6mw,Um...what? Why have I not been to this place before?! Graze is AWESOME. I was so surprised to walk in and see the food court style seating and the food...,2019-12-15 06:57:18,kYnQ7bQss0lsuwp-VAsCtQ,Dorothy C.
,RDq8OKZObdZSD-CmDMQWmQ,"PSA: If you like pasta, come here for delicious fresh house-made pasta, because it's delicious pasta!

Tavola is connected to the Elliot Park Hotel and...",2019-11-27 12:21:01,hcJzh-FFDEfYKGpyM0TpZA,Kara D.
,HG7QhE8UsaUzUJ7P84CZWA,Went to Tavola tonight with a group of six and overall had a nice experience. Other reviews are correct: this is not the fastest restaurant. But if you have...,2019-11-20 19:50:06,kVQMo7_DUYC5Yuq4uidC8w,AJ S.
,Jm6pr2D0A2Aji-H_4vs_dQ,"Service: kind of slow. I had to wait for awhile before anyone noticed I was there. Once they saw me everything went smoothly.

Food: I had the liver...",2020-02-16 21:29:09,GFzXHFn6lOaHiMJOs1GYsg,Myra G.
,-Trxu_SnUuqSIG4Excz5Fw,"My buddies and I had a $40 Groupon for a few beers after work. Score. Our buddy Mark from another bar from a few years ago was working here now, so it was...",2015-06-12 17:08:35,-uglef88WEwkI6UlAqwO0Q,Jason K.
,rysfCy1msMGNcNvkcNO67A,I love the decor of the Six15 Room. Cool swanky chairs and good cocktails. It was pretty slow when I went so I grabbed a seat in the purple velvet chair by...,2017-02-22 11:13:12,pOW7B6P5O2pnG0nOiIU3zQ,Bonnie C.
,sA5RJRpUSUo2bdXGz7MT_A,This is the bar/restaurant in the lobby of the Kimpton Grand hotel.  It's fairly small with a somewhat limited menu.  It works fine for a quick bite to eat...,2018-12-18 10:32:27,KWe9PeK3qSXt1pUcwrJPCQ,Robb R.
,-09wQPCFwbSg8PTjqULsvg,Wanted to try something different and stumbled upon this place. WOW! Menu was small and simple. We came with a group of 4 people and they basically created...,2019-08-18 08:38:22,QGlGLTY4MJfN9IaNeeBP1g,Amy N.
,d2mFhl8Txc48jHDBxInWiA,"Authentic Somali food right here. Certified by my Uber driver. 

I really enjoyed the authenticity of this family feel restaurant. The service was sooo...",2019-09-21 06:47:59,olndg_-QrFZr0_Ay_XGlKg,Hannah N.
,ga06EpBhLj2mAK4iTLUtRg,I did not even get a chance to eat here. We were the only non Arabic speaking customers in there. There are  no prices posted. We ordered food with the help...,2020-05-05 15:38:14,XQxe4gUbAnEowijF_HxmXQ,Dennis S.
,YPGooyJfXm0RNkIL90W90A,I've now been here 3x and the food is excellent. If you're just trying to find a quick lunch or dinner then this a good place to go as it made quickly for...,2018-09-06 12:19:01,0kKLUI2u5eDDzagPrGbr-w,Cody R.
,DgzD-ZfppBnWfi2jIrkAdg,Yummy in my tummy! Love this joint for gyros and Turkish  tea! Lots of food for under $10. Doesn't disappoint ever!,2020-05-06 12:11:10,9ugGFMkP-vGNc9xRf6cd0A,Shelly M.
,oOSIQl8t1DM-EB61YhdEJQ,If you want decent Mediterranean food on a budget- this is the place to go. I usually order the chicken gyro with rice but a couple times I try something...,2019-05-06 12:16:33,JypaswwCI3_dxU00WmxCiw,Pa V.
,sbyoZbOkEmdhnHwO4jnHdg,"Spitz is one of my favorite places to get wraps! The wraps are HUGE, so one wrap can be enough to feed two people, depending on how hungry you are. I always...",2020-08-29 10:46:58,yMyLcm6PFnSqyS1BmeBXHg,Elise D.
,Km3qtwssc83_7kDFBUKf6A,"I love Mediterranean food and had to give Spitz a try. We got two wraps, street fries, and a dessert. Online ordering is very easy and takeout is fast and...",2020-04-15 08:12:20,dY56APo30PFtS_aGU4ojPg,Kim W.
,el2PtW47sw6-7GKH5LO36w,First time to Spitz and loved the food. Had to do pick up because of the COVID-19 virus but will look forward to coming in sometime when we are able.  We...,2020-03-28 18:03:10,fZnNS9xJYe60O9NxxHeWXg,Tim A.
,RylZ735GDv2fwJnFGhit3Q,"My husband has been doing all of the cooking during our shelter in place and he's earned every day off that he requests. When we eat out, we try to eat what...",2020-05-11 08:28:37,swCPRXp5PyD5Oodf3bRXgw,Trish S.
,V9fxIAYSSl9_NxLPGZoYTg,Great place for Thai food! New favorite restaurant- Quick delivery and delicious food,2020-04-11 18:20:36,eyW1bi5xbFe5ws_l-ek9sw,Anna R.
,dsxJ4MdH8VtO6tgY5M6wjA,"This review is for online delivery order only. 

GOOD: My pad see ew and Thai sausage were both delicious.  Online ordering is convenient (though misleading...",2020-06-04 14:59:25,8fuigXbDDCE0JIDIpRG5Lg,Joshua N.
,JdYmZ5t_iYrb_Vdscv5Ttg,"Service is definitely 5 stars, even with the snooty hostesses. 
The bar is 5 stars. Not only because it's a cool bar area, but they've got fantastic drinks....",2020-05-23 17:05:56,iMVFT-Uex2zTpzQ2FkwOFg,Alison K.
,SgFTBVJ1BHdPjhViwwqSYw,"It has been a short while since my visit to Zelo and I have procrastinated writing this review. However, the fact that this restaurant still stands out in...",2020-03-06 10:29:58,FME44FY1uJst7y3tNa4e9g,Trish D.
,iCntnhjaTnDush6KbpXkAQ,"Zelo was a lovely resturant! My friend and I came to Zelo for dinner last night. We loved the ambiance of the resturant, the decor was very modern and...",2020-02-24 05:49:27,MCTuJmeSmaLl9mPpjtAK7A,Courtney L.
,knFRqgwcTne-bBdhj2MaNw,"Been to Graze many times but First time trying the poke fish bowl and I'm not sure how we were missing out! 

The rice is soft and sticky, the...",2020-02-07 04:05:11,TvLLQubs9_EmsbMVfuPinQ,Sarah N.
,nnuXJHAWuEbINpc_GzSEOg,"Oh my beloved, Fish Bowl poke what used to be a South Minneapolis neighborhood go-to at least for me. Why are you so far away now? I knocked off a star for...",2020-03-02 12:09:20,-pNkl-AqkZajLq2kpXEIkg,Anita T.
,1KzcVz7F4P4auWhSoXEu0w,"A bit hole-in-the-wall as far a poke joints go, and lacking a wide selection of toppings, this place didn't inspire me on first walking in, but fresh...",2019-09-20 10:14:37,sVy5pmUN2J0sE2AzmgoBvw,Zain K.
,p72n2GkEjuD43RtWInxfIw,"Delicious take out food prepared fresh and hot. We tried this place for the first time and loved it. The portions were good-sized, and the quality was very...",2020-09-07 18:32:43,aAYmOR0MpIFuSrrcLroQjQ,Susan M.
,IGw3359gmEZTTHwyF7eUEQ,"Amazing food and always super fast service. Lots of choices for meats for tacos or flautas and the have gorditas too.
If you have a picky eater in tow they...",2020-07-16 15:12:32,fat7ktCVqLTtrf03slcMtQ,Tav P.
,wDytwmuSjPjSpjebwByM6Q,"Drove past this place a million times and always thought  they HAVE to have legit tacos. They did not disappoint. We ordered half the menu, tacos al pastor,...",2020-10-04 06:37:33,eptiPqDIqKjiBkY-Vwzf4g,Jacob J.
,r4O8-GzIlU8H6pgR-2Ac7Q,Feeling too lazy to cook one night and found a deal for this place on Grubhub.  I quickly fell in love.  The tacos and burrito my husband and I got were...,2020-07-05 20:58:00,S6N_CrWxw6GKirLmRfrVYQ,Jeannie V.
,n0oluK0bUfQ30bvUSlq8kQ,"For a little brick and mortar place, the tacos are tasty.  What I usually do is get the 3 taco deal which also comes with chips.  You have a plethora of...",2020-07-26 18:12:54,Vm-PqyAomqp3xnLJ_8_QjQ,Steve T.
,KGqeR2Xb781rDOWx2E1sag,I had heard about their food truck being awesome so wanted to check this place out. Today was too hot to cook and we were feeling lazy so it was the perfect...,2020-07-03 12:16:35,HCzw1x7OWNGS_Qxfs5-Y-g,Caitrin F.
,R2nazKZ2IOUx10Qe9W7G6g,"Great gourmet burgers!  Better than Red Cow, less expensive, & more sides options!  We used the curbside service and it was excellent: right on time with...",2020-05-17 05:45:06,2fpLsgs4fwF0x3G82K6mNg,Gerald L.
,CqF4zZ5fNwGFHDtAK5-m9g,This is my fave place to stop for happy hour! Great prices - the rooster wings are a must!,2020-09-17 13:30:27,0oVXWuEgUUKYZQtrFBg8Aw,Lauren L.
,BDgWpCL3IoOzZbSTkURtcQ,"It's descent food if you're in the area and hungry.

Nothing really brings your food emotions over the top but overall you can leave satisfied if you order...",2020-09-26 11:19:48,daDNKyIc2uxWLThtTdn59Q,Mister M.
,sfJzY6ExRr80O-lrfnim3Q,"Always delivers - Burgers Dogs Fries wonderful friendly team!

Adapted well for safety and covid.",2020-07-03 12:49:20,bD0WD8rAm0ntdpOXwD6T6A,M L.
,Ykk_GNARJCRgLGuB3L2raQ,"My friends and I stopped in here right before the quarantine began and the food was so good and cheap. I love a dive feeling and this had that, no-frills. I...",2020-05-11 08:51:43,pfC9j-k9pW2blC9bJ9wkqg,Jacob R.
,EV_j57NSPnDY6V-OVy5qqQ,10/10 would recommend!! Super friendly staff and amazing burgers and hotdogs! We will be coming back! It also seemed like the store was taking COVID...,2020-07-06 15:48:36,iVG8dEvyUnKyLrxrOlpgHg,Megan M.
,rp6l_jF29AI8OGDanrSJ8A,Pretty good! The guac needed more red onion and cilantro in my opinion or maybe more salsa... it was mainly mushed up avacado which was good but for the...,2020-10-15 08:48:07,UeCqzCP2m7D9jtzorQU7CA,Laura B.
,UlXp-5Gp01kdG851W7o8nQ,Went with my family for the first time this past week and it was great! My mother and I loved the margaritas and the bar back (Mj?) served our food fast and...,2020-10-09 21:43:58,dLE89OdKp_FeNjEHZyU6vA,Emma A.
,f5I0w-dF3adH6Ei08p9O6g,I must admit I haven't been to the old St Anthony main in quite a while and it was a bit Deja vu walking through its ghostly shell now peppered with  trendy...,2019-09-11 14:32:33,vL-7Z3rtMYLbY-L7Xd0JAw,Jim R.
