address,categories,coordinates,name,phone,price,query_offset,rating,restaurant_id,transactions,url,zip_code
,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'szechuan', 'title': 'Szechuan'}]","{'latitude': 44.90549, 'longitude': -93.26302}",Huie's Chow Mein,(612) 824-5354,$,501,4.0,U0twa-r9GehTA6DJAZJG_Q,['delivery'],https://www.yelp.com/biz/huies-chow-mein-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55417.0
,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 44.977079, 'longitude': -93.268036}",So Good Asian,(612) 338-2366,$,501,4.0,V-7qYsL2gw0W8YWmC7J4cQ,['delivery'],https://www.yelp.com/biz/so-good-asian-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'bowling', 'title': 'Bowling'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'karaoke', 'title': 'Karaoke'}]","{'latitude': 44.995, 'longitude': -93.266}",Elsie's Restaurant Bar & Bowling Center,(612) 378-9701,$$,501,4.0,XBYy3YLTmB3RBOn4YRIsGg,['delivery'],https://www.yelp.com/biz/elsies-restaurant-bar-and-bowling-center-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.91242, 'longitude': -93.222643}",Casa Maria,,,501,3.5,EjDPE4JtiZfMEvhU_6DXzw,[],https://www.yelp.com/biz/casa-maria-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55417.0
,"[{'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.97687, 'longitude': -93.26759}",Green + The Grain,(612) 339-5774,,501,4.5,iHreFzEZCeYYTxWzxsPIFA,[],https://www.yelp.com/biz/green-the-grain-minneapolis-7?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 44.98102, 'longitude': -93.23566}",CRISP & GREEN,(612) 208-1471,$$,501,4.5,zOOTXpQY3kDczVW47Y5ObA,"['pickup', 'delivery']",https://www.yelp.com/biz/crisp-and-green-minneapolis-4?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55411.0
,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 45.041130065918, 'longitude': -93.2870864868164}",El Burrito Cubano,(612) 588-7580,$,501,4.0,g9YUxhQN4bdxVEhWbEeqwg,"['pickup', 'delivery']",https://www.yelp.com/biz/el-burrito-cubano-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55430.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]","{'latitude': 44.97679093, 'longitude': -93.25898072}",Bacon Social House,(612) 428-7107,$$,501,4.0,dwGRCpN9CLr7QIkZenhoog,"['pickup', 'delivery']",https://www.yelp.com/biz/bacon-social-house-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55415.0
,"[{'alias': 'musicvenues', 'title': 'Music Venues'}, {'alias': 'german', 'title': 'German'}, {'alias': 'pubs', 'title': 'Pubs'}]","{'latitude': 44.979306, 'longitude': -93.274182}",Gluek's Restaurant & Bar,(612) 338-6621,$$,501,3.5,x9nlWsoo1kCUwP78Pgcq3Q,"['pickup', 'delivery']",https://www.yelp.com/biz/glueks-restaurant-and-bar-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.9764446, 'longitude': -93.2765934}",Rock Bottom Restaurant & Brewery,(612) 332-2739,$$,501,3.0,DLZt9XlkpqdYiiMyh3MR3A,['delivery'],https://www.yelp.com/biz/rock-bottom-restaurant-and-brewery-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.9808327904414, 'longitude': -93.2361996284807}",Mesa Pizza,(612) 436-3006,$,501,4.0,_BKkFuSQl6XqYHmLTNmtqg,"['pickup', 'delivery']",https://www.yelp.com/biz/mesa-pizza-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 44.866012, 'longitude': -93.326576}",Master Noodle,(952) 658-6953,,501,5.0,34J4kG6Hk5ZqM7pjWlRy8g,"['pickup', 'delivery']",https://www.yelp.com/biz/master-noodle-edina?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55435.0
,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.94808, 'longitude': -93.30247}",Amore Uptown,(612) 823-0250,$$,501,3.5,HBJdSsbf_GGFtt0D-rX4bg,['delivery'],https://www.yelp.com/biz/amore-uptown-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'cafes', 'title': 'Cafes'}]","{'latitude': 44.972264, 'longitude': -93.262456}","Inspirations Cafe, HCMC",(612) 873-2055,$,501,4.0,LnsS0va8jnkrr9Cte410LQ,[],https://www.yelp.com/biz/inspirations-cafe-hcmc-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.9733883904789, 'longitude': -93.2755727934486}",Devil's Advocate,(612) 354-7735,$$,501,3.5,8GxiNyWh2ODxRQdI6ULOWw,['delivery'],https://www.yelp.com/biz/devils-advocate-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 44.9625282, 'longitude': -93.2405014}",Tracy's Saloon,(612) 332-1865,$$,501,4.0,j_g0Az2AtD6ChDMVIxzGmg,['delivery'],https://www.yelp.com/biz/tracys-saloon-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 44.9804, 'longitude': -93.23614}",Loring Bar & Restaurant,(612) 378-4849,$$,501,3.0,3bcd4e_ijf0NTYmJd5LA1w,"['pickup', 'delivery']",https://www.yelp.com/biz/loring-bar-and-restaurant-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'buffets', 'title': 'Buffets'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 44.9516448974609, 'longitude': -93.2775192260742}",Marhaba Mediterranean Grill,(612) 870-7871,$$,501,4.0,kVrPuXkwm_DSt3kX0kTERg,"['pickup', 'delivery']",https://www.yelp.com/biz/marhaba-mediterranean-grill-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.9495944043969, 'longitude': -93.2973022227539}",Origami Uptown,(612) 223-8666,$$,501,3.5,lcE0Kj_G54McAjByfrO2jQ,['delivery'],https://www.yelp.com/biz/origami-uptown-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.9484849, 'longitude': -93.2610135}",Manny's Tortas,(612) 870-3930,$,501,4.5,OF_drLrSIUGUZTBUf-Nzsw,"['pickup', 'delivery']",https://www.yelp.com/biz/mannys-tortas-minneapolis-3?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 44.9486648349126, 'longitude': -93.2605975474363}",Café Finspang,(612) 872-2462,$,501,4.0,nbHivuQi_XGBNLtto4cYvw,[],https://www.yelp.com/biz/caf%C3%A9-finspang-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55467.0
,"[{'alias': 'indpak', 'title': 'Indian'}]","{'latitude': 44.9768333435059, 'longitude': -93.2699584960938}",Kadai Indian Kitchen,(256) 472-2545,$$,501,4.0,TXnblgeYzyMjBjOHaO2iqw,"['pickup', 'delivery']",https://www.yelp.com/biz/kadai-indian-kitchen-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.9485149, 'longitude': -93.2411593}",Pineda Tacos,(612) 722-3580,$,501,4.0,j_NWsRkcmQgn8HaxJfBxSg,['delivery'],https://www.yelp.com/biz/pineda-tacos-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.978431, 'longitude': -93.275732}",The Depot Tavern,(612) 338-1828,$$,501,3.5,7xLRxA3Wr9FehbLw1xXeNA,['delivery'],https://www.yelp.com/biz/the-depot-tavern-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.99939, 'longitude': -93.28153}",Pappy's Chicago Style,(612) 522-0011,$,501,4.0,cghG0vQ8X_CkiTTmtcajEw,"['pickup', 'delivery']",https://www.yelp.com/biz/pappys-chicago-style-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55411.0
,"[{'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 45.02006, 'longitude': -93.34508}",El Taco Riendo,(763) 951-3242,,501,3.5,j2n2NQUbPrCYM8wBLbwmNw,"['pickup', 'delivery']",https://www.yelp.com/biz/el-taco-riendo-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55422.0
,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.9737496, 'longitude': -93.2713975}",Dave's Downtown,(612) 339-8787,$,501,4.5,tnAOBqz_W8pfIofxbMxSvQ,"['pickup', 'delivery']",https://www.yelp.com/biz/daves-downtown-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 44.9775374446656, 'longitude': -93.2731642366964}",Los Ocampo Express,,,501,4.0,hFO6fRpDdyGsRW0ddgdmeQ,['delivery'],https://www.yelp.com/biz/los-ocampo-express-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 44.95582, 'longitude': -93.2784}",Black Sheep Pizza - Minneapolis,(612) 886-1233,$$,501,3.5,gf1xrNmuitKQDgrV_FaCQw,"['pickup', 'delivery']",https://www.yelp.com/biz/black-sheep-pizza-minneapolis-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55404.0
,"[{'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 45.05028, 'longitude': -93.163709}",Lindey's Prime Steak House,(651) 633-9813,$$$,501,3.5,yO9lsVJAumkkkfWfE6pumA,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/lindeys-prime-steak-house-arden-hills?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55112.0
,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'korean', 'title': 'Korean'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 44.9820849417602, 'longitude': -93.2710450882386}",Dong Hae Korean Grill and Sushi,(612) 333-1999,$$,501,3.0,1Y8dxmy8A9ngfkH7hH-uhg,"['pickup', 'delivery']",https://www.yelp.com/biz/dong-hae-korean-grill-and-sushi-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'diners', 'title': 'Diners'}]","{'latitude': 44.9218233, 'longitude': -93.329575}",Convention Grill,(952) 920-6881,$,501,4.0,AI7hpyndugkZtvBJFF8Ksg,['delivery'],https://www.yelp.com/biz/convention-grill-edina?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55424.0
,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 44.9763793945312, 'longitude': -93.2701568603516}",Greek Grill,(612) 305-9163,$,501,3.5,BEc3fvrr-AqkZH80LYhd0w,"['pickup', 'delivery']",https://www.yelp.com/biz/greek-grill-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'greek', 'title': 'Greek'}]","{'latitude': 44.949151, 'longitude': -93.283917}",New York Gyro,(612) 353-5550,$,501,3.5,LvGXa3_xmSqOoGS3fsPG5g,"['pickup', 'delivery']",https://www.yelp.com/biz/new-york-gyro-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 44.9494437, 'longitude': -93.3204375}",Punch Neapolitan Pizza - Lake Street,(612) 929-0006,$$,501,4.5,JKiMTabIY73IHKJzQUHdeQ,['delivery'],https://www.yelp.com/biz/punch-neapolitan-pizza-lake-street-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55416.0
,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 44.97528, 'longitude': -93.2720499}",8th Street Grill & Taphouse,(612) 349-5717,$$,501,3.0,fDT67SxP8kFsHLIaWuuSXA,['delivery'],https://www.yelp.com/biz/8th-street-grill-and-taphouse-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'vietnamese', 'title': 'Vietnamese'}]","{'latitude': 44.9471817, 'longitude': -93.2876816}",Saigon Uptown Restaurant,(612) 827-8918,$,501,4.0,GN4BVQMDrXCFhkzcsu0aXg,['delivery'],https://www.yelp.com/biz/saigon-uptown-restaurant-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'gourmet', 'title': 'Specialty Food'}]","{'latitude': 45.01255, 'longitude': -93.24693}",Panaderia Ecuatoriana,(612) 354-3113,$,501,4.5,P2Eh7dulXpnmzXunUr6i5Q,['delivery'],https://www.yelp.com/biz/panaderia-ecuatoriana-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55418.0
,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.9541376059716, 'longitude': -93.2884616122685}",The Lynhall,(612) 870-2640,$$,501,4.0,thaViwJbk_1mNRDNb_nzng,['delivery'],https://www.yelp.com/biz/the-lynhall-minneapolis-2?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55408.0
,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 44.964241, 'longitude': -93.2775192}",Tibet Kitchen Bar & Restaurant,(612) 872-8663,$$,501,3.5,S3MP4keJWfEjK2PX52Mx7A,"['pickup', 'delivery']",https://www.yelp.com/biz/tibet-kitchen-bar-and-restaurant-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55403.0
,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.954288482666, 'longitude': -93.1633605957031}",Sasquatch Sandwiches,(651) 335-6095,,501,5.0,RSFIkZFwizFV9Ja-dtgYOg,[],https://www.yelp.com/biz/sasquatch-sandwiches-saint-paul?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55104.0
,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.9499, 'longitude': -93.25666}",Fabulous Catering,(612) 789-4244,,551,5.0,CmqaDrlere02JPhe5mb2Cg,[],https://www.yelp.com/biz/fabulous-catering-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55407.0
,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 44.98607, 'longitude': -93.27539}",Cuzzy's Bar & Grill,(612) 339-6211,$,551,4.0,8JSZFKdWB18G1svZ75r18w,"['pickup', 'delivery']",https://www.yelp.com/biz/cuzzys-bar-and-grill-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 44.98101, 'longitude': -93.23565}",Al's Breakfast,(612) 331-9991,$$,551,4.0,fLFHwZe2DSgK98s3SKhWdw,['delivery'],https://www.yelp.com/biz/als-breakfast-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 44.9812405, 'longitude': -93.2658063}",Penny's Coffee,(612) 295-9761,$$,551,4.5,FD-8NEXgLxBffVBN8Mtdvg,['delivery'],https://www.yelp.com/biz/pennys-coffee-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55401.0
,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'malaysian', 'title': 'Malaysian'}]","{'latitude': 44.9913124329276, 'longitude': -93.2305800159733}",Chin Dian Kitchen,(612) 676-1818,$$,551,3.5,OSkhR25mcQYseUIilqeftw,"['pickup', 'delivery']",https://www.yelp.com/biz/chin-dian-kitchen-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55414.0
,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 44.9899693, 'longitude': -93.2526208}",Lu's Sandwich NE,(612) 587-2694,$,551,4.0,qwH12jQpK9fIsVdJ_i-Y1A,['delivery'],https://www.yelp.com/biz/lus-sandwich-ne-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'poke', 'title': 'Poke'}]","{'latitude': 44.88399, 'longitude': -93.24874}",Hawaii Poké Bowl,(850) 567-1457,,551,5.0,3ZMaf2UJDf809e7hL7xH4g,"['pickup', 'delivery']",https://www.yelp.com/biz/hawaii-pok%C3%A9-bowl-richfield?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55423.0
,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'waffles', 'title': 'Waffles'}]","{'latitude': 45.00325, 'longitude': -93.27095}",Fletcher's Ice Cream,(612) 345-4938,$,551,4.5,mL345BjL2U40PqJl25ysOA,['delivery'],https://www.yelp.com/biz/fletchers-ice-cream-minneapolis?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55413.0
,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 44.99172, 'longitude': -93.32583}",Mill Valley Market,(763) 316-4948,,551,4.0,X310bC6QGDvKy7CvUZYBgg,[],https://www.yelp.com/biz/mill-valley-market-golden-valley?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55422.0
,"[{'alias': 'salad', 'title': 'Salad'}]","{'latitude': 44.9759118732754, 'longitude': -93.2706008478999}",Green + The Grain,(612) 332-5555,,551,4.5,MD8hC67IAcTPYXFOTHAhRg,['delivery'],https://www.yelp.com/biz/green-the-grain-minneapolis-6?adjust_creative=5q2gXrFINpdsi56KQ3uWdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5q2gXrFINpdsi56KQ3uWdQ,55402.0
