,BusinessName,X,Y,FullAddress,City,ZipCode,Neighborhood,Latitude,Longitude
32443,UKRAINIAN AMERICAN COMMUNITY CENTER,-93.2612121428004,44.990676856155304,301 MAIN ST NE,Minneapolis,55413.0,St. Anthony West,44.99068,-93.26120999999999
9631,CHEETAH PIZZA,-93.27016696457409,44.9764170466854,110 7TH ST S #118,Minneapolis,55402.0,Downtown West,44.976420000000005,-93.27017
25367,GOHAN,-93.2628930928179,44.9350449950671,3722 CHICAGO AVE,Minneapolis,55407.0,Central,44.93505,-93.26289
14241,NUMBER FRY N GRILL,-93.271847946931,44.9629793958435,1922 CLINTON AVE,Minneapolis,55404.0,Steven's Square - Loring Heights,44.96298,-93.27185
29583,FINER MEAT COMPANY,-93.2774755068088,44.934382696190205,3751 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93438,-93.27748000000001
19180,DON OISHI KITCHEN,-93.2628930928179,44.9350449950671,3722 CHICAGO AVE,Minneapolis,55407.0,Central,44.93505,-93.26289
2372,KIERAN'S IRISH PUB FIRST AVENUE,-93.2513028933766,44.989471153702,600 HENNEPIN AVE,Minneapolis,55403.0,Marcy Holmes,44.989470000000004,-93.2513
12624,ZELINO,-93.2732233718356,44.9749859709622,831 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.974990000000005,-93.27322
12617,ZELO,-93.2732233718356,44.9749859709622,831 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.974990000000005,-93.27322
5030,CARIBOU COFFEE #167,-93.273850439023,44.975640391762504,800 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.975640000000006,-93.27385
41393,JOINT/CABOOZE,-93.2467971693886,44.9635296839882,913 CEDAR AVE S,Minneapolis,55404.0,Seward,44.96353,-93.2468
8623,CENTRAL NE,-93.25113183079029,44.9908672742189,700 CENTRAL AVE NE,Minneapolis,55414.0,Marcy Holmes,44.99087,-93.25113
23563,MILKJAM & WEENIES,-93.2458573761928,44.9343617288766,1848 38TH ST E,Minneapolis,55407.0,Standish,44.93436,-93.24586
15371,URBAN SUB,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
7532,PENN GAS STOP,-93.30783832176519,45.006275036729605,2606 PENN AVE N,Minneapolis,55411.0,Jordan,45.00628,-93.30784
25648,ICY ICY BABY,-93.2271532599131,44.9624931189759,3025 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96249,-93.22715
48514,SANDYS ITALIAN ICE & DELIGHTS,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
26607,LOS OCAMPO MOBILE,-93.2607634675536,44.9493082660126,920 LAKE ST E #152,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
7134,PARK CAFE G C,-93.26625395709542,44.9763244547332,300 6TH ST S,Minneapolis,55487.0,Downtown West,44.97632,-93.26625
18709,STARBUCKS COFFEE #49663,-93.2630842848531,44.976288320783006,511 4TH ST S,Minneapolis,55415.0,Downtown West,44.976290000000006,-93.26308
28325,BLACK COFFEE & WAFFLE BAR,-93.230084174326,44.9876921997204,1500 COMO AVE SE,Minneapolis,55414.0,Como,44.98769,-93.23008
19514,WENDY'S 411,-93.2335534266307,44.9490193398961,2931 26TH AVE S,Minneapolis,55406.0,Longfellow,44.949009999999994,-93.23355
19292,MEAN GREEN HOT SAUCE,-93.2784209710689,44.9526079961077,2738 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95261,-93.27842
25718,1ST CUP CAFE & RESTAURANT,-93.23734934230541,44.951669647749796,2740 MINNEHAHA AVE #180,Minneapolis,55406.0,Longfellow,44.95167,-93.23735
46615,VITTLES,-93.23867378781759,44.9392909532909,3507 23RD AVE S,Minneapolis,55407.0,Corcoran,44.93929,-93.23867
36222,LYLE'S BAR & RESTAURANT,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE,Minneapolis,55405.0,Lowry Hill East,44.962109999999996,-93.29142
2888,MERCURY DINING ROOM & SHINDIG EVENT CTR,-93.2690244629413,44.9778701596945,505 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.97787,-93.26902
28594,BLAZE PIZZA,-93.2231291559866,44.973206343768396,1000 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.973209999999995,-93.22313
25765,CHINA KITCHEN,-93.26702143904659,44.9792727671461,330 2ND AVE S #230,Minneapolis,55401.0,Downtown West,44.97927,-93.26702
22103,PALMERS BAR,-93.24752665799309,44.96876790813129,500 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96877,-93.24753
40736,FULL BELLY HAPPY HEART,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
7471,PEACE COFFEE SKYWAY,-93.2682633967579,44.976003190186795,225 6TH ST S #130,Minneapolis,55402.0,Downtown West,44.976000000000006,-93.26826
41451,MALABARI,-93.247496056883,44.969616617910795,414 1/2 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96962,-93.2475
18211,RAMEN KAZAMA SELECT,-93.22983053500549,44.9876001679231,1510 COMO AVE SE,Minneapolis,55414.0,Como,44.9876,-93.22983
13372,THE LOCAL- AN EPICUREAN CAFE AND PUB,-93.27406135806179,44.9739476689913,931 NICOLLET MALL,Minneapolis,55403.0,Downtown West,44.97395,-93.27405999999999
26483,CHOMPED GRILL,-93.2631804243514,44.9159161112906,735 48TH ST E,Minneapolis,55417.0,Field,44.91592,-93.26318
44748,AMERICAN LEGION POST #99,-93.22334415966499,44.901547921269504,5600 34TH AVE S,Minneapolis,55417.0,Wenonah,44.90155,-93.22334000000001
44708,AMERICAN LEGION,-93.22334415966499,44.901547921269504,5600 34TH AVE S,Minneapolis,55417.0,Wenonah,44.90155,-93.22334000000001
4097,TARGET STORE  #T0052,-93.23625347760891,44.9493508191249,2500 LAKE ST E,Minneapolis,55406.0,Longfellow,44.94935,-93.23625
23957,MUSE EVENT CENTER,-93.27039629997459,44.985726636167094,107 3RD AVE N,Minneapolis,55401.0,North Loop,44.98573,-93.2704
46138,GIORDANO'S,-93.29814333490971,44.95347391616261,2700 HENNEPIN AVE,Minneapolis,55408.0,East Isles,44.95347,-93.29814
22952,YUM YUM BOWL,-93.2914195896368,44.9621128857132,2021 HENNEPIN AVE E,Minneapolis,55413.0,Lowry Hill East,44.962109999999996,-93.29142
16871,FUSED CRAFT BREWED EATS,-93.2664225223652,45.000634808806105,1222 2ND ST NE,Minneapolis,55413.0,Sheridan,45.00063,-93.26642
2612,KONA ICE TWIN CITIES SW,-93.2628930928179,44.9350449950671,3722 CHICAGO AVE,Minneapolis,55407.0,Central,44.93505,-93.26289
33496,5TH STREET STATION,-93.24746027429029,44.98589806130921,416 5TH AVE N,Minneapolis,55401.0,Marcy Holmes,44.9859,-93.24746
27502,TOWN HALL TAP,-93.2630292846015,44.9157594656857,4810 CHICAGO AVE,Minneapolis,55417.0,Field,44.91576,-93.26303
28620,BLUE DOOR U,-93.22963832158591,44.987599777823,1514 COMO AVE SE,Minneapolis,55414.0,Como,44.9876,-93.22964
29570,FIKA,-93.2658065897957,44.955209388251,2600 PARK AVE,Minneapolis,55407.0,Phillips West,44.95521,-93.26581
4947,CARIBOU COFFEE #1307,-93.24704887643291,44.9865693939468,501 5TH ST N,Minneapolis,55401.0,Marcy Holmes,44.98657,-93.24705
6214,HARD TIMES CAFE,-93.246159226298,44.9694463281042,1821 RIVERSIDE AVE,Minneapolis,55454.0,Cedar Riverside,44.96945,-93.24616
20812,EATERY BY DUNN BROTHERS,-93.2632268447937,44.9711297277641,715 8TH ST S,Minneapolis,55404.0,Elliot Park,44.97113,-93.26323000000001
48871,TAQUERIA EL CHILO #3,-93.283408282779,44.94818642395639,311 LAKE ST E,Minneapolis,55408.0,Lyndale,44.948190000000004,-93.28341
25286,FRITZ'S FOOD TRUCK & CATERING,-93.2576400136326,44.9868108068812,1 LOURDES PL,Minneapolis,55414.0,Nicollet Island - East Bank,44.98681,-93.25764000000001
40246,D'AMICO CATERING AT CALHOUN BEACH CLUB,-93.3151839222002,44.9498901509593,2925 DEAN PKWY,Minneapolis,55416.0,Cedar - Isles - Dean,44.94989,-93.31518
19618,EUREST DINING @ AMERICAN EXPRESS,-93.26907150232279,44.9751871222955,707 2ND AVE S,Minneapolis,55402.0,Downtown West,44.975190000000005,-93.26907
4898,CARIBOU COFFEE #1191,-93.25476494927759,44.990017190909796,100 5TH ST S,Minneapolis,55402.0,Nicollet Island - East Bank,44.99002,-93.25476
19941,HOLIDAY STATIONSTORE #462,-93.23618794461059,44.9989068040164,1617 BROADWAY ST NE,Minneapolis,55413.0,Mid - City Industrial,44.998909999999995,-93.23619000000001
5580,DUNN BROS PERX CAFE & BAKERY,-93.26244091414159,44.972078496821204,701 PARK AVE,Minneapolis,55415.0,Elliot Park,44.97208,-93.26244
15441,REBEL DONUT BAR,-93.2664202828652,45.0007500157841,1226 2ND ST NE,Minneapolis,55413.0,Sheridan,45.00075,-93.26642
26595,SIMPLE TASTY FOOD TRUCK,-93.283408282779,44.94818642395639,301 LAKE ST E,Minneapolis,55408.0,Lyndale,44.948190000000004,-93.28341
18354,TARGET T3239,-93.2961109567665,44.948660147925104,1300 LAKE ST W,Minneapolis,55408.0,Lowry Hill East,44.94866,-93.29611
41187,JEWEL OF INDIA,-93.2481484071541,44.972968642087096,1427 WASHINGTON AVE S,Minneapolis,55454.0,Cedar Riverside,44.972970000000004,-93.24815
26152,SKYWAY EXPRESS,-93.27048919924971,44.9752753700442,730 2ND AVE S #299,Minneapolis,,Downtown West,44.97528,-93.27049
20007,HOLIDAY STATIONSTORES #335,-93.21095161735121,45.002303738110896,1331 INDUSTRIAL BLVD,Minneapolis,55413.0,Mid - City Industrial,45.0023,-93.21095
28635,CLUBHOUSE JAEGER,-93.2807514865802,44.989915103878204,923 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98992,-93.28075
9160,BAMBOO GARDEN,-93.2694283059672,44.9766426037076,608 2ND AVE S #116,Minneapolis,55402.0,Downtown West,44.97664,-93.26943
45233,CAFE DONUTS & COOL CUPS YOGURT,-93.2687525420065,44.9773616702521,120 6TH ST S #201,Minneapolis,55402.0,Downtown West,44.97736,-93.26875
23581,SODEXO @ ALLINA COMMONS,-93.2607634675536,44.9493082660126,2925 CHICAGO AVE,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
19144,SOUTH SIDE FOOD AND DELI,-93.26299984501301,44.9430080807304,3300 CHICAGO AVE,Minneapolis,55407.0,Central,44.94301,-93.26299999999999
17176,CREPE AND SPOON,-93.26248380061149,45.010318603296795,339 22ND AVE NE,Minneapolis,55418.0,Holland,45.01032,-93.26248000000001
45819,DEJA VU,-93.2733780644224,44.9846594139072,315 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98466,-93.27338
13144,DULONO'S PIZZA,-93.2729510161162,44.982003693806604,118 4TH ST N,Minneapolis,55401.0,Downtown West,44.982,-93.27295
17630,ELI'S,-93.28130506528922,44.9740986118657,1225 HENNEPIN AVE,Minneapolis,55403.0,Loring Park,44.9741,-93.28130999999999
40422,DAKOTA JAZZ CLUB & RESTAURANT,-93.2756252746658,44.973963867720606,1010 NICOLLET MALL,Minneapolis,55403.0,Downtown West,44.97396,-93.27563
24571,PRACNA & THEATRE,-93.2556717150136,44.9847823467422,115 MAIN ST SE,Minneapolis,55414.0,Marcy Holmes,44.98478,-93.25567
15972,CODE BLU COFFEE,-93.2334408623357,44.9630121522595,2620 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96301,-93.23344
45406,CAFE TARGET,-93.2756252746658,44.973963867720606,1000 NICOLLET MALL #2ND FL,Minneapolis,55403.0,Downtown West,44.97396,-93.27563
4803,CARIBOU COFFEE,-93.27063819472099,44.9759298720596,109 7TH ST S,Minneapolis,55402.0,Downtown West,44.97593,-93.27064
3482,PANERA BREAD #8001,-93.2728038927339,44.975586399253395,809 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.975590000000004,-93.2728
11867,LE MERIDIEN CHAMBERS MINNEAPOLIS,-93.2768664167068,44.9760619279949,901 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97606,-93.27687
9351,BAR LA GRASSA,-93.2786945224459,44.989529816722204,800 WASHINGTON AVE N #102,Minneapolis,55401.0,North Loop,44.98953,-93.27869
39820,BURCH STEAK & PIZZA BAR,-93.29152428738492,44.96302170109921,1934 HENNEPIN AVE,Minneapolis,55403.0,Lowry Hill,44.96302,-93.29151999999999
7478,PEEP'S HOTBOX,-93.2271532599131,44.9624931189759,3025 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.96249,-93.22715
48893,TAQUERIA LA HACIENDA,-93.27093527297541,44.9487354768925,334 LAKE ST E #101,Minneapolis,55408.0,Phillips West,44.94874,-93.27094
49107,WELLINGTON ROOM,-93.2060642135721,44.9245991588764,4300 WEST RIVER PKWY S #ATTN: TOM ,Minneapolis,55406.0,Hiawatha,44.9246,-93.20606
14934,GALEEYR COFFEE,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE #302,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
30738,NAVIYA'S THAI BRASSERIE,-93.3153356943641,44.9248535508613,2812 43RD ST W,Minneapolis,55410.0,Linden Hills,44.92485,-93.31534
41724,MERCY DINING ROOM & BAR,-93.2768664167068,44.9760619279949,901 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97606,-93.27687
13026,GOOD TO GO,-93.27513451783959,44.9764099561528,800 LASALLE AVE #214,Minneapolis,55402.0,Downtown West,44.976409999999994,-93.27513
15495,CAMDEN DAIRY QUEEN,-93.2872866979328,45.040844384218595,4719 LYNDALE AVE N,Minneapolis,55430.0,Lind - Bohanon,45.04084,-93.28729
28703,COFFEE & TEA LTD,-93.3140475740271,44.9246739838694,2730 43RD ST W,Minneapolis,55410.0,Linden Hills,44.92467,-93.31405
39025,AH SA WAN,-93.27108709185171,44.974414608715705,121 8TH ST S #TCF TOWER,Minneapolis,55402.0,Downtown West,44.97441,-93.27109
35679,IRON DOOR PUB,-93.28774594724871,44.9481202851009,3001 LYNDALE AVE S,Minneapolis,55408.0,Lyndale,44.94812,-93.28775
27079,MR. FAULKNER'S OLD FASHIONED HOT DOGS,-93.30759155725158,44.9917713222386,2100 PLYMOUTH AVE N,Minneapolis,55411.0,Willard - Hay,44.99177,-93.30759
22107,PINEDA MOBILE,-93.240916088768,44.9493733182469,2130 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94937,-93.24091999999999
37344,SUBWAY #6782,-93.28128743674999,44.974782681789506,1260 HENNEPIN AVE,Minneapolis,55403.0,Loring Park,44.974779999999996,-93.28129
12346,PIZZA HUT  #30224,-93.2934174581001,44.95949097806721,2313 HENNEPIN AVE,Minneapolis,55405.0,Lowry Hill East,44.95949,-93.29342
33323,112 EATERY,-93.27156081841672,44.9826594730554,112 3RD ST N,Minneapolis,55401.0,Downtown West,44.982659999999996,-93.27156
31671,RED STAG SUPPERCLUB,-93.2537403820685,44.990482133867104,509 1ST AVE NE,Minneapolis,55413.0,Nicollet Island - East Bank,44.99048,-93.25374000000001
18972,MARTINA,-93.3151876133778,44.9242052870858,4312 UPTON AVE S,Minneapolis,55410.0,Linden Hills,44.924209999999995,-93.31519
48601,TACO BELL #3370,-93.28527221512829,44.9987987738385,425 WEST BROADWAY,Minneapolis,55411.0,Near - North,44.9988,-93.28527
28999,COOKIE CART,-93.294980169165,44.998881742161394,1119 WEST BROADWAY,Minneapolis,55411.0,Near - North,44.99888,-93.29498000000001
26187,5 CORNER MARKET,-93.3117535076585,45.0057700930824,2425 WEST BROADWAY,Minneapolis,55411.0,Willard - Hay,45.00577,-93.31175
30643,NABO AT AUGSBURG,-93.2413802419871,44.967103424249004,610 22ND AVE S,Minneapolis,55454.0,Cedar Riverside,44.9671,-93.24138
49243,WESTIN MINNEAPOLIS,-93.2702150091705,44.9777418291278,88 6TH ST S,Minneapolis,55402.0,Downtown West,44.977740000000004,-93.27022
40907,GANDHI MAHAL,-93.2327187659676,44.9479196511055,3009 27TH AVE S,Minneapolis,55406.0,Longfellow,44.94792,-93.23272
12982,SORRENTO CUCINA,-93.27016696457409,44.9764170466854,625 MARQUETTE AVE #234,Minneapolis,55402.0,Downtown West,44.976420000000005,-93.27017
30318,LOS HORNOS DEL REY,-93.27726699974649,44.94714971717811,3041 NICOLLET AVE,Minneapolis,55408.0,Lyndale,44.94715,-93.27727
19718,EUREST DINING SERVICES - THRIVENT,-93.2657108967601,44.97477988883579,625 4TH AVE S #100,Minneapolis,55415.0,Downtown West,44.974779999999996,-93.26571
44986,BUSTERS ON 28TH,-93.2324943578265,44.926681874203,4204 28TH AVE S,Minneapolis,55406.0,Standish,44.92668,-93.23249
18026,EMBASSY SUITES MINNEAPOLIS DOWNTOWN,-93.27278507662191,44.9788252637753,12 6TH ST S,Minneapolis,55402.0,Downtown West,44.97883,-93.27279
18811,MR BBQ,-93.3010353486775,44.999669268903105,1600 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.99967,-93.30104
5710,EAGLEBOLTBAR,-93.2608624017108,44.97833582010139,515 WASHINGTON AVE S,Minneapolis,55415.0,Downtown West,44.97834,-93.26086
21081,EDWARDS DESSERT KITCHEN,-93.2712881339139,44.984030137080005,200 WASHINGTON AVE N,Minneapolis,55401.0,North Loop,44.98403,-93.27129000000001
23066,STARBUCKS,-93.258133235436,44.9768402179702,713 WASHINGTON AVE S,Minneapolis,55415.0,Downtown East,44.97684,-93.25813000000001
40505,DARBAR INDIA GRILL,-93.29510293383001,44.9481424140459,1221 LAKE ST W #105,Minneapolis,55408.0,South Uptown,44.94814,-93.2951
7706,PEOPLES ORGANIC COFFEE & WINE,-93.297318063438,44.9474261957242,3001 HENNEPIN AVE #1175,Minneapolis,,South Uptown,44.94743,-93.29732
20280,HOLIDAY STATIONSTORE #2,-93.24182946520621,44.9629928168553,2124 FRANKLIN AVE E,Minneapolis,55404.0,Seward,44.962990000000005,-93.24183000000001
29694,HUI'S CHOW MEIN,-93.2429213907902,45.0129725522919,1118 LOWRY AVE N,Minneapolis,55411.0,Windom Park,45.01297,-93.24292
25054,BACON SOCIAL HOUSE,-93.2588018065862,44.976809954742095,700 3RD ST S,Minneapolis,55415.0,Downtown East,44.97681,-93.2588
29081,CORNER BAR (THE),-93.24772922090321,44.9727423607525,1501 WASHINGTON AVE S,Minneapolis,55454.0,Cedar Riverside,44.97274,-93.24773
27168,TOP DOG,-93.273850439023,44.975640391762504,800 NICOLLET MALL,Minneapolis,55402.0,Downtown West,44.975640000000006,-93.27385
10754,HARRIET BRASSERIE,-93.31381774096,44.9247029102969,2724 43RD ST W,Minneapolis,55410.0,Linden Hills,44.9247,-93.31381999999999
4847,CARIBOU COFFEE #106,-93.2700112092803,44.9737161740964,222 9TH ST S #200,Minneapolis,55402.0,Downtown West,44.97372,-93.27001
48069,ORCHESTRA HALL,-93.27562301540291,44.97226489413429,1111 NICOLLET MALL,Minneapolis,55403.0,Downtown West,44.97226,-93.27561999999999
32570,UNION,-93.2753702079224,44.97708812305329,731 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.977090000000004,-93.27537
46837,KEEFER COURT FOOD,-93.24757700407329,44.970538058099095,326 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.97054,-93.24758
25453,FLAG FOODS,-93.2312067189865,44.927110270857,2820 42ND ST E,Minneapolis,55406.0,Standish,44.92711,-93.23121
36181,LUSH,-93.24761376942291,44.995439406142104,990 CENTRAL AVE NE,Minneapolis,55413.0,Marcy Holmes,44.99544,-93.24761
48287,SAIGON UPTOWN RESTAURANT,-93.2876886239538,44.947180355913105,3035 LYNDALE AVE S,Minneapolis,55408.0,Lyndale,44.947179999999996,-93.28769
25769,SPARROW CAFE,-93.3084480595525,44.912159957179604,5001 PENN AVE S,Minneapolis,55419.0,Lynnhurst,44.91216,-93.30845
12598,SMOKE IN THE PIT,-93.2621107060195,44.9349521481015,3733 CHICAGO AVE,Minneapolis,55407.0,Powderhorn Park,44.93495,-93.26210999999999
14380,LUCY'S DELI,-93.24694948143991,44.934433905217396,3749 CEDAR AVE S,Minneapolis,55407.0,Standish,44.93443,-93.24695
46859,KEEGANS PUB,-93.2569917282382,44.9884253210345,16 UNIVERSITY AVE NE #D,Minneapolis,55413.0,Nicollet Island - East Bank,44.98843,-93.25699
26875,LAUNE BREAD,-93.27054802273109,45.001771964178,1401 MARSHALL ST NE,Minneapolis,55413.0,Sheridan,45.00177,-93.27055
22096,LEE'S EXPRESS,-93.273850439023,44.975640391762504,800 NICOLLET MALL #270,Minneapolis,55402.0,Downtown West,44.975640000000006,-93.27385
16291,ROTI MODERN MEDITERANEAN,-93.2720653239584,44.976093892135104,80 8TH ST S #150,Minneapolis,55402.0,Downtown West,44.97609,-93.27207
3063,MILL CITY MUSEUM,-93.2568569710641,44.9789948108666,704 2ND ST S,Minneapolis,55401.0,Downtown East,44.97899,-93.25686
4354,WOMAN'S CLUB OF MPLS,-93.2846919016582,44.9677239438515,410 OAK GROVE ST,Minneapolis,55403.0,Loring Park,44.96772,-93.28469
25371,KIERAN'S KITCHEN,-93.27054802273109,45.001771964178,117 14TH AVE NE,Minneapolis,55413.0,Sheridan,45.00177,-93.27055
22596,LOS OCAMPO EXPRESS,-93.2729955150621,44.97799501597589,40 7TH ST S #203,Minneapolis,55402.0,Downtown West,44.978,-93.273
13338,BLUE BELL ENTERPRISES INC,-93.26954541394079,44.9793860179974,401 NICOLLET MALL,Minneapolis,55401.0,Downtown West,44.97939,-93.26955
22253,GRADUATE MINNEAPOLIS HOTEL,-93.22951569705799,44.9741897769218,615 WASHINGTON AVE SE,Minneapolis,55414.0,University of Minnesota,44.97419,-93.22952
7872,SHAW'S BAR & GRILL,-93.26354076017151,45.0040089531614,1528 UNIVERSITY AVE NE,Minneapolis,55413.0,Sheridan,45.00401,-93.26354
26381,SPYHOUSE COFFEE,-93.2466475001808,44.9990946430772,945 BROADWAY ST NE,Minneapolis,55413.0,Northeast Park,44.99909,-93.24665
2550,KITCHEN IN THE MARKET,-93.2607634675536,44.9493082660126,920 LAKE ST E #106,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
20039,EXCHANGE NIGHTCLUB/ALIBI LOUNGE,0.0,0.0,10 5TH ST S #B100,Minneapolis,,,0.0,0.0
19392,LINDEN HILLS CO-OP,-93.32843363516149,44.9219444272824,3815 SUNNYSIDE AVE,Minneapolis,55410.0,Linden Hills,44.92194,-93.32843000000001
12787,SOHO CAFE,-93.296917360024,44.956127662733095,2532 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95613,-93.29692
43137,SUPERAMERICA #4172,-93.32780547831759,44.948702180819595,3806 LAKE ST W,Minneapolis,55416.0,Cedar - Isles - Dean,44.9487,-93.32781
15278,PARALLEL,-93.2842520927833,44.9794845030881,145 HOLDEN ST N,Minneapolis,55405.0,North Loop,44.97948,-93.28425
10962,HELLS KITCHEN,-93.2726683396524,44.9748161921398,80 9TH ST S,Minneapolis,55402.0,Downtown West,44.97482,-93.27266999999999
41742,MARINO'S DELI,-93.23738335881029,45.009348653871406,1946 JOHNSON ST NE,Minneapolis,55418.0,Windom Park,45.00935,-93.23738
5051,CARMA COFFEE,-93.25952800106859,45.013049689288394,514 LOWRY AVE NE,Minneapolis,55418.0,Holland,45.01305,-93.25953
27194,SABOR CUENCANO,-93.2477770328359,45.0148191357314,2552 CENTRAL AVE NE,Minneapolis,55418.0,Holland,45.01482,-93.24778
579,CAFFETTO,-93.28844746590859,44.961159748990205,708 22ND ST W,Minneapolis,55405.0,Lowry Hill East,44.96116,-93.28845
34093,BRAVE NEW WORKSHOP,-93.276917552406,44.9769374612957,824 HENNEPIN AVE,Minneapolis,55403.0,Downtown West,44.97694,-93.27691999999999
1725,DOWNTOWN MARKET,-93.26497619343529,44.982224676834,150 2ND AVE S,Minneapolis,55401.0,Downtown West,44.98222,-93.26498000000001
27413,AREA CONCESSIONS,-93.29497275716558,44.9708274777203,600 KENWOOD PKWY,Minneapolis,55403.0,Lowry Hill,44.97083,-93.29496999999999
43213,SUPERAMERICA #4378,-93.2520275786893,44.9575845298406,2445 BLOOMINGTON AVE,Minneapolis,55404.0,East Phillips,44.95758,-93.25203
